Step,AgentID,agent_id,position,state,products_remaining
52.0,5,5,"(36, 1)",exiting,0
52.0,6,6,"(33, 5)",shopping,1
52.0,7,7,"(28, 5)",exiting,0
52.0,8,8,"(24, 3)",exiting,0
52.0,9,9,"(27, 3)",dwelling,1
52.0,10,10,"(26, 4)",shopping,1
52.0,11,11,"(29, 6)",shopping,2
52.0,12,12,"(22, 6)",shopping,1
52.0,13,13,"(25, 4)",shopping,2
52.0,14,14,"(22, 5)",shopping,1
52.0,15,15,"(16, 6)",dwelling,2
52.0,16,16,"(15, 6)",shopping,2
52.0,17,17,"(16, 3)",shopping,2
52.0,18,18,"(14, 3)",shopping,1
52.0,19,19,"(13, 4)",shopping,2
52.0,20,20,"(12, 5)",shopping,2
52.0,21,21,"(9, 4)",shopping,2
52.0,22,22,"(7, 4)",shopping,2
52.0,23,23,"(5, 6)",shopping,1
52.0,24,24,"(4, 5)",shopping,1
52.0,25,25,"(3, 4)",shopping,1
52.0,26,26,"(1, 4)",shopping,1
53.0,2,2,"(39, 1)",shopping,1
53.0,3,3,"(38, 2)",exiting,0
53.0,4,4,"(45, 3)",shopping,1
53.0,5,5,"(37, 1)",exiting,0
53.0,6,6,"(34, 5)",shopping,1
53.0,7,7,"(27, 5)",exiting,0
53.0,8,8,"(23, 3)",exiting,0
53.0,9,9,"(27, 3)",shopping,0
53.0,10,10,"(27, 4)",shopping,1
53.0,11,11,"(29, 6)",dwelling,2
53.0,12,12,"(23, 6)",shopping,1
53.0,13,13,"(26, 4)",shopping,2
53.0,14,14,"(23, 5)",shopping,1
53.0,15,15,"(16, 6)",dwelling,2
53.0,16,16,"(15, 6)",shopping,2
53.0,17,17,"(17, 3)",shopping,2
53.0,18,18,"(15, 3)",shopping,1
53.0,19,19,"(14, 4)",shopping,2
53.0,20,20,"(13, 5)",shopping,2
53.0,21,21,"(10, 4)",shopping,2
53.0,22,22,"(7, 5)",shopping,2
53.0,23,23,"(6, 6)",shopping,1
53.0,24,24,"(5, 5)",shopping,1
53.0,25,25,"(3, 5)",shopping,1
53.0,26,26,"(2, 4)",shopping,1
54.0,2,2,"(39, 1)",dwelling,1
54.0,3,3,"(38, 3)",exiting,0
54.0,4,4,"(46, 3)",shopping,1
54.0,5,5,"(38, 1)",exiting,0
54.0,6,6,"(35, 5)",shopping,1
54.0,7,7,"(26, 5)",exiting,0
54.0,8,8,"(22, 3)",exiting,0
54.0,9,9,"(27, 3)",exiting,0
54.0,10,10,"(28, 4)",shopping,1
54.0,11,11,"(29, 6)",dwelling,2
54.0,12,12,"(24, 6)",shopping,1
54.0,13,13,"(27, 4)",shopping,2
54.0,14,14,"(23, 6)",shopping,1
54.0,15,15,"(16, 6)",shopping,1
54.0,16,16,"(15, 6)",shopping,2
54.0,17,17,"(18, 3)",shopping,2
54.0,18,18,"(16, 3)",shopping,1
54.0,19,19,"(15, 4)",shopping,2
54.0,20,20,"(14, 5)",shopping,2
54.0,21,21,"(11, 4)",shopping,2
54.0,22,22,"(8, 5)",shopping,2
54.0,23,23,"(7, 6)",shopping,1
54.0,24,24,"(6, 5)",shopping,1
54.0,25,25,"(4, 5)",shopping,1
54.0,26,26,"(3, 4)",shopping,1
54.0,27,27,"(1, 4)",shopping,2
55.0,2,2,"(39, 1)",dwelling,1
55.0,3,3,"(39, 3)",exiting,0
55.0,4,4,"(47, 3)",shopping,1
55.0,5,5,"(38, 2)",exiting,0
55.0,6,6,"(36, 5)",shopping,1
55.0,7,7,"(25, 5)",exiting,0
55.0,8,8,"(21, 3)",exiting,0
55.0,9,9,"(26, 3)",exiting,0
55.0,10,10,"(29, 4)",shopping,1
55.0,11,11,"(29, 6)",shopping,1
55.0,12,12,"(25, 6)",shopping,1
55.0,13,13,"(28, 4)",shopping,2
55.0,14,14,"(23, 5)",shopping,1
55.0,15,15,"(17, 6)",shopping,1
55.0,16,16,"(15, 6)",shopping,2
55.0,17,17,"(19, 3)",shopping,2
55.0,18,18,"(17, 3)",shopping,1
55.0,19,19,"(16, 4)",shopping,2
55.0,20,20,"(14, 4)",shopping,2
55.0,21,21,"(12, 4)",shopping,2
55.0,22,22,"(9, 5)",shopping,2
55.0,23,23,"(8, 6)",shopping,1
55.0,24,24,"(7, 5)",shopping,1
55.0,25,25,"(4, 6)",shopping,1
55.0,26,26,"(4, 4)",shopping,1
55.0,27,27,"(2, 4)",shopping,2
56.0,2,2,"(39, 1)",shopping,0
56.0,3,3,"(40, 3)",exiting,0
56.0,4,4,"(48, 3)",shopping,1
56.0,5,5,"(39, 2)",exiting,0
56.0,6,6,"(37, 5)",shopping,1
56.0,7,7,"(25, 6)",exiting,0
56.0,8,8,"(21, 4)",exiting,0
56.0,9,9,"(25, 3)",exiting,0
56.0,10,10,"(30, 4)",shopping,1
56.0,11,11,"(28, 6)",shopping,1
56.0,12,12,"(26, 6)",shopping,1
56.0,13,13,"(29, 4)",shopping,2
56.0,14,14,"(24, 5)",shopping,1
56.0,15,15,"(18, 6)",shopping,1
56.0,16,16,"(16, 6)",shopping,2
56.0,17,17,"(20, 3)",shopping,2
56.0,18,18,"(18, 3)",shopping,1
56.0,19,19,"(16, 3)",shopping,2
56.0,20,20,"(15, 4)",shopping,2
56.0,21,21,"(13, 4)",shopping,2
56.0,22,22,"(10, 5)",shopping,2
56.0,23,23,"(9, 6)",shopping,1
56.0,24,24,"(7, 6)",shopping,1
56.0,25,25,"(5, 6)",shopping,1
56.0,26,26,"(5, 4)",shopping,1
56.0,27,27,"(3, 4)",shopping,2
56.0,28,28,"(1, 4)",shopping,2
57.0,2,2,"(39, 1)",exiting,0
57.0,3,3,"(41, 3)",exiting,0
57.0,4,4,"(48, 2)",shopping,1
57.0,5,5,"(39, 3)",exiting,0
57.0,6,6,"(37, 4)",shopping,1
57.0,7,7,"(24, 6)",exiting,0
57.0,8,8,"(20, 4)",exiting,0
57.0,9,9,"(24, 3)",exiting,0
57.0,10,10,"(31, 4)",shopping,1
57.0,11,11,"(27, 6)",shopping,1
57.0,12,12,"(26, 5)",shopping,1
57.0,13,13,"(30, 4)",shopping,2
57.0,14,14,"(24, 4)",shopping,1
57.0,15,15,"(19, 6)",shopping,1
57.0,16,16,"(16, 6)",dwelling,2
57.0,17,17,"(21, 3)",shopping,2
57.0,18,18,"(19, 3)",shopping,1
57.0,19,19,"(17, 3)",shopping,2
57.0,20,20,"(16, 4)",shopping,2
57.0,21,21,"(14, 4)",shopping,2
57.0,22,22,"(11, 5)",shopping,2
57.0,23,23,"(10, 6)",shopping,1
57.0,24,24,"(8, 6)",shopping,1
57.0,25,25,"(6, 6)",shopping,1
57.0,26,26,"(6, 4)",shopping,1
57.0,27,27,"(3, 3)",shopping,2
57.0,28,28,"(2, 4)",shopping,2
58.0,2,2,"(39, 2)",exiting,0
58.0,3,3,"(42, 3)",exiting,0
58.0,4,4,"(48, 1)",shopping,1
58.0,5,5,"(40, 3)",exiting,0
58.0,6,6,"(37, 3)",shopping,1
58.0,7,7,"(23, 6)",exiting,0
58.0,8,8,"(19, 4)",exiting,0
58.0,9,9,"(23, 3)",exiting,0
58.0,10,10,"(32, 4)",shopping,1
58.0,11,11,"(27, 5)",shopping,1
58.0,12,12,"(26, 6)",shopping,1
58.0,13,13,"(30, 5)",shopping,2
58.0,14,14,"(25, 4)",shopping,1
58.0,15,15,"(20, 6)",shopping,1
58.0,16,16,"(16, 6)",dwelling,2
58.0,17,17,"(22, 3)",shopping,2
58.0,18,18,"(20, 3)",shopping,1
58.0,19,19,"(18, 3)",shopping,2
58.0,20,20,"(16, 5)",shopping,2
58.0,21,21,"(15, 4)",shopping,2
58.0,22,22,"(12, 5)",shopping,2
58.0,23,23,"(11, 6)",shopping,1
58.0,24,24,"(9, 6)",shopping,1
58.0,25,25,"(7, 6)",shopping,1
58.0,26,26,"(7, 4)",shopping,1
58.0,27,27,"(4, 3)",shopping,2
58.0,28,28,"(3, 4)",shopping,2
58.0,29,29,"(1, 4)",shopping,2
59.0,2,2,"(39, 3)",exiting,0
59.0,3,3,"(42, 4)",exiting,0
59.0,4,4,"(48, 1)",dwelling,1
59.0,5,5,"(41, 3)",exiting,0
59.0,6,6,"(37, 2)",shopping,1
59.0,7,7,"(22, 6)",exiting,0
59.0,8,8,"(18, 4)",exiting,0
59.0,9,9,"(22, 3)",exiting,0
59.0,10,10,"(33, 4)",shopping,1
59.0,11,11,"(26, 5)",shopping,1
59.0,12,12,"(27, 6)",shopping,1
59.0,13,13,"(31, 5)",shopping,2
59.0,14,14,"(26, 4)",shopping,1
59.0,15,15,"(21, 6)",shopping,1
59.0,16,16,"(16, 6)",shopping,1
59.0,17,17,"(22, 4)",shopping,2
59.0,18,18,"(21, 3)",shopping,1
59.0,19,19,"(19, 3)",shopping,2
59.0,20,20,"(16, 5)",shopping,2
59.0,21,21,"(16, 4)",shopping,2
59.0,22,22,"(13, 5)",shopping,2
59.0,23,23,"(11, 6)",dwelling,1
59.0,24,24,"(10, 6)",shopping,1
59.0,25,25,"(8, 6)",shopping,1
59.0,26,26,"(8, 4)",shopping,1
59.0,27,27,"(5, 3)",shopping,2
59.0,28,28,"(4, 4)",shopping,2
59.0,29,29,"(2, 4)",shopping,2
60.0,2,2,"(39, 4)",exiting,0
60.0,3,3,"(43, 4)",exiting,0
60.0,4,4,"(48, 1)",dwelling,1
60.0,5,5,"(41, 4)",exiting,0
60.0,6,6,"(38, 2)",shopping,1
60.0,7,7,"(21, 6)",exiting,0
60.0,8,8,"(18, 3)",exiting,0
60.0,9,9,"(22, 4)",exiting,0
60.0,10,10,"(34, 4)",shopping,1
60.0,11,11,"(26, 4)",shopping,1
60.0,12,12,"(28, 6)",shopping,1
60.0,13,13,"(32, 5)",shopping,2
60.0,14,14,"(27, 4)",shopping,1
60.0,15,15,"(21, 5)",shopping,1
60.0,16,16,"(17, 6)",shopping,1
60.0,17,17,"(23, 4)",shopping,2
60.0,18,18,"(21, 2)",shopping,1
60.0,19,19,"(20, 3)",shopping,2
60.0,20,20,"(16, 5)",shopping,2
60.0,21,21,"(17, 4)",shopping,2
60.0,22,22,"(14, 5)",shopping,2
60.0,23,23,"(11, 6)",dwelling,1
60.0,24,24,"(10, 6)",shopping,1
60.0,25,25,"(9, 6)",shopping,1
60.0,26,26,"(9, 4)",shopping,1
60.0,27,27,"(6, 3)",shopping,2
60.0,28,28,"(5, 4)",shopping,2
60.0,29,29,"(2, 5)",shopping,2
60.0,30,30,"(1, 4)",shopping,2
61.0,2,2,"(40, 4)",exiting,0
61.0,3,3,"(44, 4)",exiting,0
61.0,4,4,"(48, 1)",shopping,0
61.0,5,5,"(42, 4)",exiting,0
61.0,6,6,"(38, 1)",shopping,1
61.0,7,7,"(20, 6)",exiting,0
61.0,8,8,"(17, 3)",exiting,0
61.0,9,9,"(21, 4)",exiting,0
61.0,10,10,"(35, 4)",shopping,1
61.0,11,11,"(25, 4)",shopping,1
61.0,12,12,"(28, 6)",dwelling,1
61.0,13,13,"(33, 5)",shopping,2
61.0,14,14,"(28, 4)",shopping,1
61.0,15,15,"(22, 5)",shopping,1
61.0,16,16,"(18, 6)",shopping,1
61.0,17,17,"(24, 4)",shopping,2
61.0,18,18,"(22, 2)",shopping,1
61.0,19,19,"(21, 3)",shopping,2
61.0,20,20,"(16, 6)",shopping,2
61.0,21,21,"(18, 4)",shopping,2
61.0,22,22,"(14, 4)",shopping,2
61.0,23,23,"(11, 6)",shopping,0
61.0,24,24,"(10, 6)",shopping,1
61.0,25,25,"(9, 5)",shopping,1
61.0,26,26,"(9, 3)",shopping,1
61.0,27,27,"(7, 3)",shopping,2
61.0,28,28,"(5, 5)",shopping,2
61.0,29,29,"(3, 5)",shopping,2
61.0,30,30,"(2, 4)",shopping,2
62.0,2,2,"(41, 4)",exiting,0
62.0,3,3,"(45, 4)",exiting,0
62.0,4,4,"(48, 1)",exiting,0
62.0,5,5,"(43, 4)",exiting,0
62.0,6,6,"(39, 1)",shopping,1
62.0,7,7,"(19, 6)",exiting,0
62.0,8,8,"(16, 3)",exiting,0
62.0,9,9,"(20, 4)",exiting,0
62.0,10,10,"(36, 4)",shopping,1
62.0,11,11,"(24, 4)",shopping,1
62.0,12,12,"(28, 6)",dwelling,1
62.0,13,13,"(34, 5)",shopping,2
62.0,14,14,"(29, 4)",shopping,1
62.0,15,15,"(23, 5)",shopping,1
62.0,16,16,"(18, 7)",shopping,1
62.0,17,17,"(24, 3)",shopping,2
62.0,18,18,"(23, 2)",shopping,1
62.0,19,19,"(22, 3)",shopping,2
62.0,20,20,"(16, 6)",dwelling,2
62.0,21,21,"(19, 4)",shopping,2
62.0,22,22,"(15, 4)",shopping,2
62.0,23,23,"(11, 6)",exiting,0
62.0,24,24,"(10, 6)",shopping,1
62.0,25,25,"(10, 5)",shopping,1
62.0,26,26,"(10, 3)",shopping,1
62.0,27,27,"(8, 3)",shopping,2
62.0,28,28,"(6, 5)",shopping,2
62.0,29,29,"(4, 5)",shopping,2
62.0,30,30,"(3, 4)",shopping,2
62.0,31,31,"(1, 4)",shopping,1
63.0,2,2,"(42, 4)",exiting,0
63.0,3,3,"(46, 4)",exiting,0
63.0,4,4,"(49, 1)",exiting,0
63.0,5,5,"(44, 4)",exiting,0
63.0,6,6,"(39, 1)",dwelling,1
63.0,7,7,"(18, 6)",exiting,0
63.0,8,8,"(15, 3)",exiting,0
63.0,9,9,"(19, 4)",exiting,0
63.0,10,10,"(37, 4)",shopping,1
63.0,11,11,"(23, 4)",shopping,1
63.0,12,12,"(28, 6)",shopping,0
63.0,13,13,"(35, 5)",shopping,2
63.0,14,14,"(29, 5)",shopping,1
63.0,15,15,"(24, 5)",shopping,1
63.0,16,16,"(19, 7)",shopping,1
63.0,17,17,"(25, 3)",shopping,2
63.0,18,18,"(24, 2)",shopping,1
63.0,19,19,"(23, 3)",shopping,2
63.0,20,20,"(16, 6)",dwelling,2
63.0,21,21,"(19, 5)",shopping,2
63.0,22,22,"(16, 4)",shopping,2
63.0,23,23,"(12, 6)",exiting,0
63.0,24,24,"(10, 6)",shopping,1
63.0,25,25,"(11, 5)",shopping,1
63.0,26,26,"(11, 3)",shopping,1
63.0,27,27,"(9, 3)",shopping,2
63.0,28,28,"(7, 5)",shopping,2
63.0,29,29,"(5, 5)",shopping,2
63.0,30,30,"(4, 4)",shopping,2
63.0,31,31,"(2, 4)",shopping,1
64.0,2,2,"(43, 4)",exiting,0
64.0,3,3,"(47, 4)",exiting,0
64.0,4,4,"(50, 1)",exiting,0
64.0,5,5,"(45, 4)",exiting,0
64.0,6,6,"(39, 1)",dwelling,1
64.0,7,7,"(17, 6)",exiting,0
64.0,8,8,"(14, 3)",exiting,0
64.0,9,9,"(18, 4)",exiting,0
64.0,10,10,"(37, 3)",shopping,1
64.0,11,11,"(22, 4)",shopping,1
64.0,12,12,"(28, 6)",exiting,0
64.0,13,13,"(36, 5)",shopping,2
64.0,14,14,"(29, 6)",shopping,1
64.0,15,15,"(25, 5)",shopping,1
64.0,16,16,"(20, 7)",shopping,1
64.0,17,17,"(26, 3)",shopping,2
64.0,18,18,"(24, 3)",shopping,1
64.0,19,19,"(23, 4)",shopping,2
64.0,20,20,"(16, 6)",shopping,1
64.0,21,21,"(20, 5)",shopping,2
64.0,22,22,"(16, 3)",shopping,2
64.0,23,23,"(11, 6)",exiting,0
64.0,24,24,"(10, 6)",shopping,1
64.0,25,25,"(12, 5)",shopping,1
64.0,26,26,"(12, 3)",shopping,1
64.0,27,27,"(9, 2)",shopping,2
64.0,28,28,"(8, 5)",shopping,2
64.0,29,29,"(6, 5)",shopping,2
64.0,30,30,"(4, 5)",shopping,2
64.0,31,31,"(2, 3)",shopping,1
64.0,32,32,"(1, 4)",shopping,1
65.0,2,2,"(44, 4)",exiting,0
65.0,3,3,"(48, 4)",exiting,0
65.0,4,4,"(51, 1)",exiting,0
65.0,5,5,"(46, 4)",exiting,0
65.0,6,6,"(39, 1)",shopping,0
65.0,7,7,"(17, 5)",exiting,0
65.0,8,8,"(13, 3)",exiting,0
65.0,9,9,"(17, 4)",exiting,0
65.0,10,10,"(37, 2)",shopping,1
65.0,11,11,"(22, 5)",shopping,1
65.0,12,12,"(27, 6)",exiting,0
65.0,13,13,"(37, 5)",shopping,2
65.0,14,14,"(29, 6)",dwelling,1
65.0,15,15,"(25, 4)",shopping,1
65.0,16,16,"(21, 7)",shopping,1
65.0,17,17,"(27, 3)",shopping,2
65.0,18,18,"(25, 3)",shopping,1
65.0,19,19,"(24, 4)",shopping,2
65.0,20,20,"(17, 6)",shopping,1
65.0,21,21,"(21, 5)",shopping,2
65.0,22,22,"(17, 3)",shopping,2
65.0,23,23,"(11, 5)",exiting,0
65.0,24,24,"(10, 5)",shopping,1
65.0,25,25,"(13, 5)",shopping,1
65.0,26,26,"(12, 3)",shopping,1
65.0,27,27,"(9, 1)",shopping,2
65.0,28,28,"(9, 5)",shopping,2
65.0,29,29,"(7, 5)",shopping,2
65.0,30,30,"(5, 5)",shopping,2
65.0,31,31,"(3, 3)",shopping,1
65.0,32,32,"(2, 4)",shopping,1
66.0,2,2,"(45, 4)",exiting,0
66.0,3,3,"(49, 4)",exiting,0
66.0,4,4,"(52, 1)",exiting,0
66.0,5,5,"(47, 4)",exiting,0
66.0,6,6,"(39, 1)",exiting,0
66.0,7,7,"(16, 5)",exiting,0
66.0,8,8,"(13, 4)",exiting,0
66.0,9,9,"(16, 4)",exiting,0
66.0,10,10,"(37, 1)",shopping,1
66.0,11,11,"(21, 5)",shopping,1
66.0,12,12,"(26, 6)",exiting,0
66.0,13,13,"(38, 5)",shopping,2
66.0,14,14,"(29, 6)",dwelling,1
66.0,15,15,"(26, 4)",shopping,1
66.0,16,16,"(22, 7)",shopping,1
66.0,17,17,"(28, 3)",shopping,2
66.0,18,18,"(26, 3)",shopping,1
66.0,19,19,"(24, 5)",shopping,2
66.0,20,20,"(18, 6)",shopping,1
66.0,21,21,"(21, 6)",shopping,2
66.0,22,22,"(18, 3)",shopping,2
66.0,23,23,"(11, 6)",exiting,0
66.0,24,24,"(11, 5)",shopping,1
66.0,25,25,"(13, 6)",shopping,1
66.0,26,26,"(12, 3)",shopping,1
66.0,27,27,"(9, 1)",dwelling,2
66.0,28,28,"(9, 5)",shopping,2
66.0,29,29,"(8, 5)",shopping,2
66.0,30,30,"(6, 5)",shopping,2
66.0,31,31,"(4, 3)",shopping,1
66.0,32,32,"(3, 4)",shopping,1
66.0,33,33,"(1, 4)",shopping,1
67.0,2,2,"(46, 4)",exiting,0
67.0,3,3,"(50, 4)",exiting,0
67.0,4,4,"(53, 1)",exiting,0
67.0,5,5,"(48, 4)",exiting,0
67.0,6,6,"(39, 2)",exiting,0
67.0,7,7,"(15, 5)",exiting,0
67.0,8,8,"(12, 4)",exiting,0
67.0,9,9,"(16, 3)",exiting,0
67.0,10,10,"(38, 1)",shopping,1
67.0,11,11,"(20, 5)",shopping,1
67.0,12,12,"(25, 6)",exiting,0
67.0,13,13,"(39, 5)",shopping,2
67.0,14,14,"(29, 6)",shopping,0
67.0,15,15,"(27, 4)",shopping,1
67.0,16,16,"(23, 7)",shopping,1
67.0,17,17,"(29, 3)",shopping,2
67.0,18,18,"(27, 3)",shopping,1
67.0,19,19,"(25, 5)",shopping,2
67.0,20,20,"(19, 6)",shopping,1
67.0,21,21,"(22, 6)",shopping,2
67.0,22,22,"(19, 3)",shopping,2
67.0,23,23,"(10, 6)",exiting,0
67.0,24,24,"(11, 4)",shopping,1
67.0,25,25,"(14, 6)",shopping,1
67.0,26,26,"(12, 3)",shopping,1
67.0,27,27,"(9, 1)",dwelling,2
67.0,28,28,"(9, 5)",shopping,2
67.0,29,29,"(8, 4)",shopping,2
67.0,30,30,"(7, 5)",shopping,2
67.0,31,31,"(5, 3)",shopping,1
67.0,32,32,"(4, 4)",shopping,1
67.0,33,33,"(2, 4)",shopping,1
68.0,2,2,"(47, 4)",exiting,0
68.0,3,3,"(51, 4)",exiting,0
68.0,4,4,"(54, 1)",exiting,0
68.0,5,5,"(49, 4)",exiting,0
68.0,6,6,"(39, 3)",exiting,0
68.0,7,7,"(14, 5)",exiting,0
68.0,8,8,"(11, 4)",exiting,0
68.0,9,9,"(15, 3)",exiting,0
68.0,10,10,"(39, 1)",shopping,1
68.0,11,11,"(19, 5)",shopping,1
68.0,12,12,"(24, 6)",exiting,0
68.0,13,13,"(40, 5)",shopping,2
68.0,14,14,"(29, 6)",exiting,0
68.0,15,15,"(28, 4)",shopping,1
68.0,16,16,"(24, 7)",shopping,1
68.0,17,17,"(30, 3)",shopping,2
68.0,18,18,"(28, 3)",shopping,1
68.0,19,19,"(26, 5)",shopping,2
68.0,20,20,"(20, 6)",shopping,1
68.0,21,21,"(23, 6)",shopping,2
68.0,22,22,"(20, 3)",shopping,2
68.0,23,23,"(9, 6)",exiting,0
68.0,24,24,"(11, 5)",shopping,1
68.0,25,25,"(15, 6)",shopping,1
68.0,26,26,"(12, 3)",shopping,1
68.0,27,27,"(9, 1)",shopping,1
68.0,28,28,"(9, 5)",shopping,2
68.0,29,29,"(9, 4)",shopping,2
68.0,30,30,"(8, 5)",shopping,2
68.0,31,31,"(6, 3)",shopping,1
68.0,32,32,"(5, 4)",shopping,1
68.0,33,33,"(3, 4)",shopping,1
68.0,34,34,"(1, 4)",shopping,2
69.0,2,2,"(48, 4)",exiting,0
69.0,3,3,"(52, 4)",exiting,0
69.0,4,4,"(55, 1)",exiting,0
69.0,5,5,"(50, 4)",exiting,0
69.0,6,6,"(40, 3)",exiting,0
69.0,7,7,"(13, 5)",exiting,0
69.0,8,8,"(10, 4)",exiting,0
69.0,9,9,"(14, 3)",exiting,0
69.0,10,10,"(39, 1)",dwelling,1
69.0,11,11,"(18, 5)",shopping,1
69.0,12,12,"(23, 6)",exiting,0
69.0,13,13,"(41, 5)",shopping,2
69.0,14,14,"(28, 6)",exiting,0
69.0,15,15,"(29, 4)",shopping,1
69.0,16,16,"(23, 7)",shopping,1
69.0,17,17,"(31, 3)",shopping,2
69.0,18,18,"(29, 3)",shopping,1
69.0,19,19,"(27, 5)",shopping,2
69.0,20,20,"(21, 6)",shopping,1
69.0,21,21,"(23, 5)",shopping,2
69.0,22,22,"(21, 3)",shopping,2
69.0,23,23,"(8, 6)",exiting,0
69.0,24,24,"(12, 5)",shopping,1
69.0,25,25,"(16, 6)",shopping,1
69.0,26,26,"(12, 3)",shopping,1
69.0,27,27,"(9, 2)",shopping,1
69.0,28,28,"(9, 5)",shopping,2
69.0,29,29,"(9, 3)",shopping,2
69.0,30,30,"(8, 4)",shopping,2
69.0,31,31,"(7, 3)",shopping,1
69.0,32,32,"(6, 4)",shopping,1
69.0,33,33,"(3, 5)",shopping,1
69.0,34,34,"(2, 4)",shopping,2
70.0,2,2,"(49, 4)",exiting,0
70.0,3,3,"(53, 4)",exiting,0
70.0,4,4,"(56, 1)",exiting,0
70.0,5,5,"(51, 4)",exiting,0
70.0,6,6,"(41, 3)",exiting,0
70.0,7,7,"(13, 6)",exiting,0
70.0,8,8,"(9, 4)",exiting,0
70.0,9,9,"(13, 3)",exiting,0
70.0,10,10,"(39, 1)",dwelling,1
70.0,11,11,"(17, 5)",shopping,1
70.0,12,12,"(23, 6)",exiting,0
70.0,13,13,"(42, 5)",shopping,2
70.0,14,14,"(27, 6)",exiting,0
70.0,15,15,"(30, 4)",shopping,1
70.0,16,16,"(22, 7)",shopping,1
70.0,17,17,"(32, 3)",shopping,2
70.0,18,18,"(30, 3)",shopping,1
70.0,19,19,"(27, 4)",shopping,2
70.0,20,20,"(22, 6)",shopping,1
70.0,21,21,"(24, 5)",shopping,2
70.0,22,22,"(22, 3)",shopping,2
70.0,23,23,"(7, 6)",exiting,0
70.0,24,24,"(13, 5)",shopping,1
70.0,25,25,"(17, 6)",shopping,1
70.0,26,26,"(12, 4)",shopping,1
70.0,27,27,"(8, 2)",shopping,1
70.0,28,28,"(9, 5)",shopping,2
70.0,29,29,"(10, 3)",shopping,2
70.0,30,30,"(8, 5)",shopping,2
70.0,31,31,"(7, 4)",shopping,1
70.0,32,32,"(6, 4)",shopping,1
70.0,33,33,"(4, 5)",shopping,1
70.0,34,34,"(2, 5)",shopping,2
70.0,35,35,"(1, 4)",shopping,1
71.0,2,2,"(50, 4)",exiting,0
71.0,3,3,"(54, 4)",exiting,0
71.0,4,4,"(57, 1)",exiting,0
71.0,5,5,"(52, 4)",exiting,0
71.0,6,6,"(42, 3)",exiting,0
71.0,7,7,"(12, 6)",exiting,0
71.0,8,8,"(8, 4)",exiting,0
71.0,9,9,"(12, 3)",exiting,0
71.0,10,10,"(39, 1)",shopping,0
71.0,11,11,"(16, 5)",shopping,1
71.0,12,12,"(23, 6)",exiting,0
71.0,13,13,"(43, 5)",shopping,2
71.0,14,14,"(26, 6)",exiting,0
71.0,15,15,"(31, 4)",shopping,1
71.0,16,16,"(23, 7)",shopping,1
71.0,17,17,"(33, 3)",shopping,2
71.0,18,18,"(31, 3)",shopping,1
71.0,19,19,"(27, 3)",shopping,2
71.0,20,20,"(22, 5)",shopping,1
71.0,21,21,"(25, 5)",shopping,2
71.0,22,22,"(23, 3)",shopping,2
71.0,23,23,"(6, 6)",exiting,0
71.0,24,24,"(14, 5)",shopping,1
71.0,25,25,"(17, 5)",shopping,1
71.0,26,26,"(13, 4)",shopping,1
71.0,27,27,"(7, 2)",shopping,1
71.0,28,28,"(9, 5)",shopping,2
71.0,29,29,"(11, 3)",shopping,2
71.0,30,30,"(7, 5)",shopping,2
71.0,31,31,"(7, 4)",shopping,1
71.0,32,32,"(6, 4)",shopping,1
71.0,33,33,"(5, 5)",shopping,1
71.0,34,34,"(3, 5)",shopping,2
71.0,35,35,"(1, 4)",shopping,1
72.0,2,2,"(51, 4)",exiting,0
72.0,3,3,"(55, 4)",exiting,0
72.0,4,4,"(57, 2)",exiting,0
72.0,5,5,"(53, 4)",exiting,0
72.0,6,6,"(43, 3)",exiting,0
72.0,7,7,"(11, 6)",exiting,0
72.0,8,8,"(8, 3)",exiting,0
72.0,9,9,"(12, 4)",exiting,0
72.0,10,10,"(39, 1)",exiting,0
72.0,11,11,"(15, 5)",shopping,1
72.0,12,12,"(23, 6)",exiting,0
72.0,13,13,"(44, 5)",shopping,2
72.0,14,14,"(25, 6)",exiting,0
72.0,15,15,"(32, 4)",shopping,1
72.0,16,16,"(24, 7)",shopping,1
72.0,17,17,"(33, 2)",shopping,2
72.0,18,18,"(32, 3)",shopping,1
72.0,19,19,"(27, 3)",dwelling,2
72.0,20,20,"(23, 5)",shopping,1
72.0,21,21,"(26, 5)",shopping,2
72.0,22,22,"(24, 3)",shopping,2
72.0,23,23,"(5, 6)",exiting,0
72.0,24,24,"(14, 6)",shopping,1
72.0,25,25,"(18, 5)",shopping,1
72.0,26,26,"(14, 4)",shopping,1
72.0,27,27,"(6, 2)",shopping,1
72.0,28,28,"(9, 5)",shopping,2
72.0,29,29,"(11, 4)",shopping,2
72.0,30,30,"(7, 6)",shopping,2
72.0,31,31,"(7, 4)",shopping,1
72.0,32,32,"(6, 4)",shopping,1
72.0,33,33,"(6, 5)",shopping,1
72.0,34,34,"(4, 5)",shopping,2
72.0,35,35,"(1, 4)",shopping,1
72.0,36,36,"(1, 5)",shopping,2
73.0,2,2,"(52, 4)",exiting,0
73.0,3,3,"(56, 4)",exiting,0
73.0,4,4,"(57, 3)",exiting,0
73.0,5,5,"(54, 4)",exiting,0
73.0,6,6,"(44, 3)",exiting,0
73.0,7,7,"(10, 6)",exiting,0
73.0,8,8,"(7, 3)",exiting,0
73.0,9,9,"(11, 4)",exiting,0
73.0,10,10,"(39, 2)",exiting,0
73.0,11,11,"(14, 5)",shopping,1
73.0,12,12,"(23, 6)",exiting,0
73.0,13,13,"(45, 5)",shopping,2
